year,program_group,university,avg_ege_paid,ege_change_prev_year,enrolled_paid,cost_of_education_rub,avg_ege_budget,enrolled_budget,ege_excludes_individual,gdp_per_capita_usd,gdp_usd_billion,gdp_rub_billion,inflation_rate_percent,mrot_rub,avg_salary_rub,real_salary_growth_percent,cpi_index,base_cpi,base_inflation_percent,gdp_deflator,population_million,unemployment_rate_percent
2021,Дизайн,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",86.2,-0.1,490,645.0,96.9,52,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,История,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",82.4,-2.9,33,390.0,94.8,80,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Биология,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",90.1,2.8,22,440.0,96.4,23,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Культурология,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",81.4,-3.9,15,390.0,95.0,34,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Политология,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",83.3,0.5,191,635.0,97.0,60,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Математика,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",89.3,-1.4,306,550.0,97.9,210,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Социология,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",85.2,3.8,63,390.0,99.6,95,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Информационная безопасность,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",82.0,3.4,179,465.0,95.3,84,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Реклама и связи с общественностью,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",86.8,0.7,375,665.0,97.5,75,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Физика,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",86.0,3.1,19,440.0,94.9,50,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Востоковедение и африканистика,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",84.6,-1.2,130,465.0,96.3,79,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Лингвистика и иностранные языки,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",84.7,-1.8,217,485.0,97.4,75,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Государственное и муниципальное управление,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",82.6,2.4,37,480.0,94.9,75,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Менеджмент,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",82.5,1.7,345,550.0,94.2,135,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Юриспруденция,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",81.2,-1.5,92,460.0,95.8,170,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Архитектура и градостроительство,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",80.8,-5.6,30,490.0,95.8,35,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Международные отношения,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",84.7,-0.9,139,633.3,96.7,40,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Филология,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",90.2,0.4,76,415.0,98.3,60,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Психология,"Национальный исследовательский ун-т. ""Высшая школа экономики"", г. Москва",79.4,1.2,66,470.0,93.0,60,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Менеджмент,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Нижний Новгород",73.7,-1.2,46,190.0,87.5,60,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Бизнес-информатика,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Нижний Новгород",71.1,-8.8,6,190.0,84.1,65,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Дизайн,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Нижний Новгород",81.0,0.2,12,360.0,74.6,0,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Математика,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Нижний Новгород",75.0,-4.2,10,205.0,87.7,80,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Информатика и вычислительная техника,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Нижний Новгород",81.3,4.7,41,190.0,91.7,54,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Лингвистика и иностранные языки,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Нижний Новгород",79.3,1.6,24,170.0,93.5,30,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Филология,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Нижний Новгород",84.4,-1.6,22,170.0,96.4,25,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Экономика,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Нижний Новгород",76.4,0.9,14,190.0,85.0,60,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Юриспруденция,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Нижний Новгород",68.9,-4.6,6,190.0,82.3,55,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Экономика,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Пермь",69.3,-4.1,7,170.0,83.3,40,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Менеджмент,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Пермь",72.2,0.6,43,180.0,85.6,45,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Дизайн,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Пермь",73.2,0.2,86,320.0,74.6,0,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Лингвистика и иностранные языки,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Пермь",79.0,0.2,89,160.0,74.6,0,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Бизнес-информатика,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Пермь",73.7,-1.0,18,170.0,84.4,45,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Юриспруденция,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Пермь",65.2,-5.1,5,150.0,78.0,30,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Информатика и вычислительная техника,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Пермь",75.1,-1.9,38,170.0,88.9,54,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Государственное и муниципальное управление,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Санкт-Петербург",80.3,3.4,20,320.0,89.2,35,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Юриспруденция,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Санкт-Петербург",78.7,-0.2,50,350.0,92.6,89,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Физика,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Санкт-Петербург",91.5,-1.9,14,320.0,74.6,0,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Филология,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Санкт-Петербург",85.8,0.0,105,320.0,97.7,25,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Политология,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Санкт-Петербург",83.7,0.3,35,390.0,96.9,40,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Математика,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Санкт-Петербург",88.2,-4.3,26,435.0,98.0,60,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Экономика,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Санкт-Петербург",81.9,1.9,69,420.0,93.0,105,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Социология,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Санкт-Петербург",79.1,-0.7,27,320.0,89.6,50,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Дизайн,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Санкт-Петербург",83.7,0.9,128,490.0,96.1,20,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Менеджмент,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Санкт-Петербург",83.1,2.2,197,410.0,92.5,89,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,История,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Санкт-Петербург",81.7,-1.3,34,290.0,94.8,25,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Востоковедение и африканистика,"Национальный исследовательский ун-т. ""Высшая школа экономики"", филиал, г. Санкт-Петербург",83.5,-1.5,51,450.0,97.9,23,True,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Лингвистика и иностранные языки,Национальный исследовательский ун-т. «МИЭТ» (Моск. ин-т. электронной техники),70.7,-3.0,44,236.4,88.0,25,False,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Дизайн,Национальный исследовательский ун-т. «МИЭТ» (Моск. ин-т. электронной техники),61.9,-5.0,9,446.4,74.6,0,False,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
2021,Менеджмент,Национальный исследовательский ун-т. «МИЭТ» (Моск. ин-т. электронной техники),64.1,-1.4,46,236.4,82.3,19,False,9.63,1.49,29.9,5.19,12.8,49.5,0.1,192.4,100.5,4.55,123.55,146.2,5.8
